enemy_number	enemy_name	color	active_deck_id	candidate_source	candidate_path	candidate_title	main_cards	all_cards	unique_main_cards	variant_sections	sha256	relation	warnings
49	Saltrem Tor	blue	0456	variant-new-original	decks - new original/0456.dck	Saltrem Tor (Ub/Bl, Type 1)	60	60	15	0	56c70882aeb5660b112f869195723641684144d018e3984422517db869674759	same-id variant candidate	none
49	Saltrem Tor	blue	0456	variant-original-spaced	Decks - Original/0456.dck	Saltrem Tor (U/G/R, 4th)	60	60	19	0	6883a42d013f2e70eada1abbba95684c60e3d98a5e4070d75ece5e7ee5dc2893	same-id variant candidate	none
49	Saltrem Tor	blue	0456	variant-original-underscore	Decks_original/0456.dck	Saltrem Tor (U/G/R, 4th)	60	60	19	0	6883a42d013f2e70eada1abbba95684c60e3d98a5e4070d75ece5e7ee5dc2893	same-id variant candidate	none
49	Saltrem Tor	blue	0456	variant-alt	Decks_alt/0456.dck	Saltrem Tor (U/G/R, 4th)	60	60	18	0	ffdc6706341dcfd05a9f92c0969d639aeaeb1e38487ae35bf77b24f62102d5c3	same-id variant candidate	none
49	Saltrem Tor	blue	0456	variant-revision	Decks - revision/0456.dck	Saltrem Tor (U/G/R, 4th)	120	120	37	0	4901cd4168041dddb031c814c1ac0722d369e5aaca2c9c74fe2eb8a160e5a318	same-id variant candidate	none
49	Saltrem Tor	blue	0456	variant-tim	Decks - Tim/0456.dck	Saltrem Tor (U/G/R, 4th)	120	120	37	0	4901cd4168041dddb031c814c1ac0722d369e5aaca2c9c74fe2eb8a160e5a318	same-id variant candidate	none
49	Saltrem Tor	blue	0456	variant-rawky	decks - rawky/0456.dck	Saltrem Tor (Ub/Bl, Type 1)	60	75	23	6	0f0a9ef17338a9256a2018033a12c633586fef745a80abad7f2db01915ff8a77	same-id variant duplicate of active root	6 variant section(s)
50	Mandurang	black	0990	active-root	decks/0990.dck	Mandurang (R/U/B, Type 1, M.B.)	60	60	29	0	93e8abb4e25c33b66b56df5911e4a3320cd70917b15cb335ee8e8cdbc3188d05	current root deck	none
50	Mandurang	black	0990	active-program	Program/decks/0990.dck	Mandurang (R/U/B, Type 1, M.B.)	60	60	18	0	fb84373d68b5ca94b7d6cc042f72b22890cdf4ff96ddabd799bd47822e9d2118	current Program deck	none
50	Mandurang	black	0990	variant-harder	Decks - Harder/0990.dck	Mandurang (R/U/B, 4th)	60	60	27	0	cf3fd61f029d505b165a7f53d3b57967e063a52dcc4a52e3c6ec0bfa708c7383	same-id variant candidate	none
50	Mandurang	black	0990	variant-new-original	decks - new original/0990.dck	Mandurang (R/U/B, Type 1, M.B.)	60	60	18	0	fb84373d68b5ca94b7d6cc042f72b22890cdf4ff96ddabd799bd47822e9d2118	same-id variant candidate	none
50	Mandurang	black	0990	variant-original-spaced	Decks - Original/0990.dck	Mandurang (R/U/B, 4th)	57	75	18	6	3364dc3b0b492f92949aed1049d689619bc03b240e7228a8e05d8d2ba2628aa5	same-id variant candidate	6 variant section(s)
50	Mandurang	black	0990	variant-original-underscore	Decks_original/0990.dck	Mandurang (R/U/B, 4th)	57	75	18	6	3364dc3b0b492f92949aed1049d689619bc03b240e7228a8e05d8d2ba2628aa5	same-id variant candidate	6 variant section(s)
50	Mandurang	black	0990	variant-alt	Decks_alt/0990.dck	Mandurang (R/U/B, 4th)	60	60	24	0	d71906ae29a070df46c96086ecf5bf49107e15171ae2cef26b490656edfe2480	same-id variant candidate	none
50	Mandurang	black	0990	variant-revision	Decks - revision/0990.dck	Mandurang (R/U/B, 4th)	117	135	42	6	373e7acbd50c8075e4c8871cd684289c53dd9f3871f44c72a40c5621d98739cf	same-id variant candidate	6 variant section(s)
50	Mandurang	black	0990	variant-tim	Decks - Tim/0990.dck	Mandurang (R/U/B, 4th)	117	135	42	6	373e7acbd50c8075e4c8871cd684289c53dd9f3871f44c72a40c5621d98739cf	same-id variant candidate	6 variant section(s)
50	Mandurang	black	0990	variant-rawky	decks - rawky/0990.dck	Mandurang (R/U/B, Type 1, M.B.)	60	60	29	0	93e8abb4e25c33b66b56df5911e4a3320cd70917b15cb335ee8e8cdbc3188d05	same-id variant duplicate of active root	none
51	Whim	blue	0991	active-root	decks/0991.dck	Whim (U/B/W, Type 1)	60	75	33	6	6dae657828032953b67d3e108641528efd0a6160d5881d7cc2a6cf4486004567	current root deck	6 variant section(s)
51	Whim	blue	0991	active-program	Program/decks/0991.dck	Whim (U/B/W, Type 1)	61	61	19	0	f65b258ffb7cfb20e9ffc68302493d4c03489ccd4f574eeddd8e919bd4ed5cca	current Program deck	none
51	Whim	blue	0991	variant-harder	Decks - Harder/0991.dck	Whim (Ub/Bl/Wh, 4th)	60	60	34	0	fb3c7adc644fbe1ed94e25e4d9f4cd87754824d659de2697c260f1c088a13297	same-id variant candidate	none
51	Whim	blue	0991	variant-new-original	decks - new original/0991.dck	Whim (U/B/W, Type 1)	61	61	19	0	f65b258ffb7cfb20e9ffc68302493d4c03489ccd4f574eeddd8e919bd4ed5cca	same-id variant candidate	none
51	Whim	blue	0991	variant-original-spaced	Decks - Original/0991.dck	Whim (Ub/Bl/Wh, 4th)	62	62	24	6	b8dceb46c41ac32a5ea1b3f6b43dd9f25921ac38868070ab6840b046b336a999	same-id variant candidate	6 variant section(s)
51	Whim	blue	0991	variant-original-underscore	Decks_original/0991.dck	Whim (Ub/Bl/Wh, 4th)	62	62	24	6	b8dceb46c41ac32a5ea1b3f6b43dd9f25921ac38868070ab6840b046b336a999	same-id variant candidate	6 variant section(s)
51	Whim	blue	0991	variant-alt	Decks_alt/0991.dck	Whim (Ub/Bl/Wh, 4th)	60	60	21	0	0f7a74ec767afa224144eb160f08d4c5903afd6875937f2f352cce16336e7a2f	same-id variant candidate	none
51	Whim	blue	0991	variant-revision	Decks - revision/0991.dck	Whim (Ub/Bl/Wh, 4th)	122	122	45	6	c7258ea4effa6a6e2c828f827532ae718a04f494ebce2879e29b955e533728f2	same-id variant candidate	6 variant section(s)
51	Whim	blue	0991	variant-tim	Decks - Tim/0991.dck	Whim (Ub/Bl/Wh, 4th)	122	122	45	6	c7258ea4effa6a6e2c828f827532ae718a04f494ebce2879e29b955e533728f2	same-id variant candidate	6 variant section(s)
51	Whim	blue	0991	variant-rawky	decks - rawky/0991.dck	Whim (U/B/W, Type 1)	60	75	33	6	6dae657828032953b67d3e108641528efd0a6160d5881d7cc2a6cf4486004567	same-id variant duplicate of active root	6 variant section(s)
52	Prismat	green	0992	active-root	decks/0992.dck	Prismat (R/G/W, Type 1, B.R.)	60	60	34	0	82459b3cffa5d45a8ed068d94f12dee362dee541653f24ce5baad89dee547929	current root deck	none
52	Prismat	green	0992	active-program	Program/decks/0992.dck	Prismat (R/G/W, Type 1, B.R.)	60	60	25	0	8051c6e033ae699c3b54b23a92f023738eaf8dfe356a30065d80645ecdd7b9be	current Program deck	none
52	Prismat	green	0992	variant-harder	Decks - Harder/0992.dck	Prismat (R/G/W, 4th)	60	60	23	0	4f3521d4e73552951c9cbdb14f7a8a0672a3dffdcef0d3139629ed538a487ddb	same-id variant candidate	none
52	Prismat	green	0992	variant-new-original	decks - new original/0992.dck	Prismat (R/G/W, Type 1, B.R.)	60	60	25	0	8051c6e033ae699c3b54b23a92f023738eaf8dfe356a30065d80645ecdd7b9be	same-id variant candidate	none
52	Prismat	green	0992	variant-original-spaced	Decks - Original/0992.dck	Prismat (R/G/W, 4th)	62	62	21	6	97220ec807f755ca0db5100e4abf965921d62353b6940e3eb3a5e8e2443addc1	same-id variant candidate	6 variant section(s)
52	Prismat	green	0992	variant-original-underscore	Decks_original/0992.dck	Prismat (R/G/W, 4th)	62	62	21	6	97220ec807f755ca0db5100e4abf965921d62353b6940e3eb3a5e8e2443addc1	same-id variant candidate	6 variant section(s)
52	Prismat	green	0992	variant-alt	Decks_alt/0992.dck	Prismat (R/G/W, 4th)	60	60	21	0	f6f3418396814960d20786197447476413ec3cb1943e5028945fe9ce915b513d	same-id variant candidate	none
52	Prismat	green	0992	variant-revision	Decks - revision/0992.dck	Prismat (R/G/W, 4th)	122	122	42	6	931a7a50dfc2633c24de4fb770bf1a78a90209479c0f15e8e064363bce2261c3	same-id variant candidate	6 variant section(s)
52	Prismat	green	0992	variant-tim	Decks - Tim/0992.dck	Prismat (R/G/W, 4th)	122	122	42	6	931a7a50dfc2633c24de4fb770bf1a78a90209479c0f15e8e064363bce2261c3	same-id variant candidate	6 variant section(s)
52	Prismat	green	0992	variant-rawky	decks - rawky/0992.dck	Prismat (R/G/W, Type 1, B.R.)	60	60	34	0	82459b3cffa5d45a8ed068d94f12dee362dee541653f24ce5baad89dee547929	same-id variant duplicate of active root	none
53	Dracur	red	0993	active-root	decks/0993.dck	Dracur (R/G/B, Type 1, D.K.)	60	60	27	0	9770a03b3e7ef1c9cbaea1c281aaccf92f6c307ee265493f3215e2f5f37a8754	current root deck	none
53	Dracur	red	0993	active-program	Program/decks/0993.dck	Dracur (R/G/B, Type 1, D.K.)	62	62	24	0	7a829853d2de863030a78e57ce4a3e54a02f055de4ed448169c743d6bb41d38b	current Program deck	none
53	Dracur	red	0993	variant-harder	Decks - Harder/0993.dck	Dracur (R/G/B, 4th)	60	60	28	0	0ac83e628a238137c6b6ea7664d1f6f661ee13d6a7ab6c3a3485f30949a0ce1e	same-id variant candidate	none
53	Dracur	red	0993	variant-new-original	decks - new original/0993.dck	Dracur (R/G/B, Type 1, D.K.)	62	62	24	0	7a829853d2de863030a78e57ce4a3e54a02f055de4ed448169c743d6bb41d38b	same-id variant candidate	none
53	Dracur	red	0993	variant-original-spaced	Decks - Original/0993.dck	Dracur (R/G/B, 4th)	59	77	24	6	e60e6bb271e4a5784684a61fbf6ca5fd152b4b42ae3313d38ff75c6ed82786d8	same-id variant candidate	6 variant section(s)
53	Dracur	red	0993	variant-original-underscore	Decks_original/0993.dck	Dracur (R/G/B, 4th)	59	77	24	6	e60e6bb271e4a5784684a61fbf6ca5fd152b4b42ae3313d38ff75c6ed82786d8	same-id variant candidate	6 variant section(s)
53	Dracur	red	0993	variant-alt	Decks_alt/0993.dck	Dracur (R/G/B, 4th)	60	60	17	0	6a779d16d86e258daee89cd2e0ab5295e5806a2e7c36363dff55c5be9b15aa82	same-id variant candidate	none
53	Dracur	red	0993	variant-revision	Decks - revision/0993.dck	Dracur (R/G/B, 4th)	119	137	41	6	be11fa8c33a79d81da190f06c53d769d6b537ee685834d1385ab0cd7143896aa	same-id variant candidate	6 variant section(s)
53	Dracur	red	0993	variant-tim	Decks - Tim/0993.dck	Dracur (R/G/B, 4th)	119	137	41	6	be11fa8c33a79d81da190f06c53d769d6b537ee685834d1385ab0cd7143896aa	same-id variant candidate	6 variant section(s)
53	Dracur	red	0993	variant-rawky	decks - rawky/0993.dck	Dracur (R/G/B, Type 1, D.K.)	60	60	27	0	9770a03b3e7ef1c9cbaea1c281aaccf92f6c307ee265493f3215e2f5f37a8754	same-id variant duplicate of active root	none
54	Kiska-Ra	white	0994	active-root	decks/0994.dck	Kiska Ra (W/G/U, Type 1)	60	60	36	0	29a1cbe95b6e613b718146bb91cf06bcd8c0b7f13421b1635cf6336532202b9d	current root deck	none
54	Kiska-Ra	white	0994	active-program	Program/decks/0994.dck	Kiska Ra (W/G/U, Type 1)	61	61	28	0	11f7d12df9400b8e4c4f878ba25717b44d657328716f5167ae65fdf7daf57100	current Program deck	none
54	Kiska-Ra	white	0994	variant-harder	Decks - Harder/0994.dck	Kiska-Ra (W/G/U, 4th)	60	60	27	0	4f4464f9f80bd387326730e10c85a9d934305ce2275bb2f627ef4a54fc78daf1	same-id variant candidate	none
54	Kiska-Ra	white	0994	variant-new-original	decks - new original/0994.dck	Kiska Ra (W/G/U, Type 1)	61	61	28	0	11f7d12df9400b8e4c4f878ba25717b44d657328716f5167ae65fdf7daf57100	same-id variant candidate	none
54	Kiska-Ra	white	0994	variant-original-spaced	Decks - Original/0994.dck	Kiska-Ra (W/G/U, 4th)	66	66	28	0	e764e7521aefc11ec77bd903e9edddc86c320b360f166f7688278b38a4db314c	same-id variant candidate	none
54	Kiska-Ra	white	0994	variant-original-underscore	Decks_original/0994.dck	Kiska-Ra (W/G/U, 4th)	66	66	28	0	e764e7521aefc11ec77bd903e9edddc86c320b360f166f7688278b38a4db314c	same-id variant candidate	none
54	Kiska-Ra	white	0994	variant-alt	Decks_alt/0994.dck	Kiska-Ra (W/G/U, 4th)	60	60	24	0	3ed3c8595a56b1c4f5cc44dcc6fdc55ebf43029818733d63a8be31bef8f29bf8	same-id variant candidate	none
54	Kiska-Ra	white	0994	variant-revision	Decks - revision/0994.dck	Kiska-Ra (W/G/U, 4th)	126	126	52	0	7278e78041c4491720b4a3c30210104101cbbbd293ee49de40a0e8a6a427033f	same-id variant candidate	none
54	Kiska-Ra	white	0994	variant-tim	Decks - Tim/0994.dck	Kiska-Ra (W/G/U, 4th)	126	126	52	0	7278e78041c4491720b4a3c30210104101cbbbd293ee49de40a0e8a6a427033f	same-id variant candidate	none
54	Kiska-Ra	white	0994	variant-rawky	decks - rawky/0994.dck	Kiska Ra (W/G/U, Type 1)	60	60	36	0	29a1cbe95b6e613b718146bb91cf06bcd8c0b7f13421b1635cf6336532202b9d	same-id variant duplicate of active root	none
55	Arzakon	colorless	0999	active-root	decks/0999.DCK	Climatic Battle	60	60	27	0	4e07fa9ab31da0715e147e3be0ae782e02e0f1af560c5d582d841ab242dd0fba	current root deck	none
55	Arzakon	colorless	0999	active-program	Program/decks/0999.DCK	Climatic Battle	66	66	28	0	74d7e1b7c3db090457e6fd6a31d13e859d63d6cbf6ce1e76a63aa867dc6920c7	current Program deck	none
55	Arzakon	colorless	0999	variant-harder	Decks - Harder/0999.dck	Arzakon	129	129	56	0	c87f6a5c1c123adf55df6ad62c037c2a12a003dc9150ccf5f188994623115dd7	same-id variant candidate	none
55	Arzakon	colorless	0999	variant-new-original	decks - new original/0999.DCK	Climatic Battle	66	66	28	0	74d7e1b7c3db090457e6fd6a31d13e859d63d6cbf6ce1e76a63aa867dc6920c7	same-id variant candidate	none
55	Arzakon	colorless	0999	variant-original-spaced	Decks - Original/0999.dck	Arzakon	138	138	75	6	c8230a802da665e4021352ce153216fb6b5fd4cf56a61b3c46a38405576d73af	same-id variant candidate	6 variant section(s)
55	Arzakon	colorless	0999	variant-original-underscore	Decks_original/0999.dck	Arzakon	138	138	75	6	c8230a802da665e4021352ce153216fb6b5fd4cf56a61b3c46a38405576d73af	same-id variant candidate	6 variant section(s)
55	Arzakon	colorless	0999	variant-alt	Decks_alt/0999.dck	Arzakon	60	60	30	0	a7581e382480ebbbbeec054f6c295fce0047fc033ffee6a23744f1a0a983b762	same-id variant candidate	none
55	Arzakon	colorless	0999	variant-revision	Decks - revision/0999.dck	Arzakon	198	198	105	6	a9b98201a8ca53149fb9fdca8bba5eb98cafbba9c52bc4f56e85fdcab6c3be14	same-id variant candidate	6 variant section(s)
55	Arzakon	colorless	0999	variant-tim	Decks - Tim/0999.dck	Arzakon	198	198	105	6	a9b98201a8ca53149fb9fdca8bba5eb98cafbba9c52bc4f56e85fdcab6c3be14	same-id variant candidate	6 variant section(s)
55	Arzakon	colorless	0999	variant-rawky	decks - rawky/0999.DCK	Climatic Battle	60	60	27	0	4e07fa9ab31da0715e147e3be0ae782e02e0f1af560c5d582d841ab242dd0fba	same-id variant duplicate of active root	none
56	Arzakon	colorless	0999	active-root	decks/0999.DCK	Climatic Battle	60	60	27	0	4e07fa9ab31da0715e147e3be0ae782e02e0f1af560c5d582d841ab242dd0fba	current root deck	none
56	Arzakon	colorless	0999	active-program	Program/decks/0999.DCK	Climatic Battle	66	66	28	0	74d7e1b7c3db090457e6fd6a31d13e859d63d6cbf6ce1e76a63aa867dc6920c7	current Program deck	none
56	Arzakon	colorless	0999	variant-harder	Decks - Harder/0999.dck	Arzakon	129	129	56	0	c87f6a5c1c123adf55df6ad62c037c2a12a003dc9150ccf5f188994623115dd7	same-id variant candidate	none
56	Arzakon	colorless	0999	variant-new-original	decks - new original/0999.DCK	Climatic Battle	66	66	28	0	74d7e1b7c3db090457e6fd6a31d13e859d63d6cbf6ce1e76a63aa867dc6920c7	same-id variant candidate	none
56	Arzakon	colorless	0999	variant-original-spaced	Decks - Original/0999.dck	Arzakon	138	138	75	6	c8230a802da665e4021352ce153216fb6b5fd4cf56a61b3c46a38405576d73af	same-id variant candidate	6 variant section(s)
56	Arzakon	colorless	0999	variant-original-underscore	Decks_original/0999.dck	Arzakon	138	138	75	6	c8230a802da665e4021352ce153216fb6b5fd4cf56a61b3c46a38405576d73af	same-id variant candidate	6 variant section(s)
56	Arzakon	colorless	0999	variant-alt	Decks_alt/0999.dck	Arzakon	60	60	30	0	a7581e382480ebbbbeec054f6c295fce0047fc033ffee6a23744f1a0a983b762	same-id variant candidate	none
56	Arzakon	colorless	0999	variant-revision	Decks - revision/0999.dck	Arzakon	198	198	105	6	a9b98201a8ca53149fb9fdca8bba5eb98cafbba9c52bc4f56e85fdcab6c3be14	same-id variant candidate	6 variant section(s)
56	Arzakon	colorless	0999	variant-tim	Decks - Tim/0999.dck	Arzakon	198	198	105	6	a9b98201a8ca53149fb9fdca8bba5eb98cafbba9c52bc4f56e85fdcab6c3be14	same-id variant candidate	6 variant section(s)
56	Arzakon	colorless	0999	variant-rawky	decks - rawky/0999.DCK	Climatic Battle	60	60	27	0	4e07fa9ab31da0715e147e3be0ae782e02e0f1af560c5d582d841ab242dd0fba	same-id variant duplicate of active root	none
