size_bytes	size_mib	sha256	path
1015022	0.97	f426910c22bac2ec3f5327b2d5009c0e3723cab7b2353e279da6d605eb12d4dc	Statwin/G_Djnx.avi
1004782	0.96	cd301ddf3b2ce33d067d498c791352af618ee6d3266d1d3d2a75f114ecd67be5	Program/statwin/G_Lrdz.avi
1004782	0.96	cd301ddf3b2ce33d067d498c791352af618ee6d3266d1d3d2a75f114ecd67be5	Statwin/G_Lrdz.avi
1003900	0.96	6267da30bebc3ad18bd6fbd2815995f40bb8d690b3c52cf1996e17055e8cde1f	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus12.ogg
1003900	0.96	6267da30bebc3ad18bd6fbd2815995f40bb8d690b3c52cf1996e17055e8cde1f	Mods/Sound/LocMus CircaPaleo/Sound/LocMus12.ogg
1002702	0.96	015c4399ac4a88dd9adbba72a8311f1c804e635d1a3c4b2210ee5c95a6d6491d	Program/statwin/G_Lrdx.avi
1002702	0.96	015c4399ac4a88dd9adbba72a8311f1c804e635d1a3c4b2210ee5c95a6d6491d	Statwin/G_Lrdx.avi
957196	0.91	ca9a1b9d795b3d53333552c5158c60c24cdd50ce70a9b5baf1234b451d02293f	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus1.ogg
957196	0.91	ca9a1b9d795b3d53333552c5158c60c24cdd50ce70a9b5baf1234b451d02293f	Mods/Sound/LocMus CircaPaleo/Sound/LocMus1.ogg
946578	0.90	f9da5ddb6f5406b56705279bfdfa401c602100776e027f387c3ab5bf9e64adcf	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus15.ogg
946578	0.90	f9da5ddb6f5406b56705279bfdfa401c602100776e027f387c3ab5bf9e64adcf	Mods/Sound/LocMus CircaPaleo/Sound/LocMus15.ogg
924965	0.88	8ff232f7fcd02be2ce065ee2f1e80226f6fdbc8b55654e05c0ee5a2aebdb7400	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus10.ogg
924965	0.88	8ff232f7fcd02be2ce065ee2f1e80226f6fdbc8b55654e05c0ee5a2aebdb7400	Mods/Sound/LocMus CircaPaleo/Sound/LocMus10.ogg
922111	0.88	0d3c4c0821bf340d3c058ac83c41841ddaceed500fc92ae32b4f89c69792ecfe	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus8.ogg
922111	0.88	0d3c4c0821bf340d3c058ac83c41841ddaceed500fc92ae32b4f89c69792ecfe	Mods/Sound/LocMus CircaPaleo/Sound/LocMus8.ogg
921656	0.88	5dedbf3e9ec1a8f3c26d4226b4d9457b5c32799e38a0f92b17465738a1a42ab8	Program/statwin/Room-Grn.bmp
921656	0.88	5dedbf3e9ec1a8f3c26d4226b4d9457b5c32799e38a0f92b17465738a1a42ab8	Statwin/Room-Grn.bmp
921656	0.88	7b26c2f0d799e280389517e475142d6b7f4139de8a80a5dd3f248617bd09a7b1	Program/statwin/Room-Wht.bmp
921656	0.88	7b26c2f0d799e280389517e475142d6b7f4139de8a80a5dd3f248617bd09a7b1	Statwin/Room-Wht.bmp
921654	0.88	5eb6934254c13754efabeab1d36e6a30cdbed0bc201c7a7340a3e29fdc2f2262	Program/statwin/Mana.bmp
921654	0.88	5eb6934254c13754efabeab1d36e6a30cdbed0bc201c7a7340a3e29fdc2f2262	Statwin/Mana.bmp
921654	0.88	bdec17180c9bbf218827ffbc7a0dabf51ff5033311caf857452c2c8e2fe55683	Program/statwin/Room-Blk.bmp
921654	0.88	bdec17180c9bbf218827ffbc7a0dabf51ff5033311caf857452c2c8e2fe55683	Statwin/Room-Blk.bmp
921654	0.88	4b76e6b3cc44a5b3d663b41efd03bb0be2e531c9a7a55d19f6c5080454db7b73	Program/statwin/Room-Blu.bmp
921654	0.88	4b76e6b3cc44a5b3d663b41efd03bb0be2e531c9a7a55d19f6c5080454db7b73	Statwin/Room-Blu.bmp
921654	0.88	d948a32c4aaa5c8cd21c9944405dd3f6b9e26afb73b1f823620e938ef2fc8911	Program/statwin/Room-Mon.bmp
921654	0.88	d948a32c4aaa5c8cd21c9944405dd3f6b9e26afb73b1f823620e938ef2fc8911	Statwin/Room-Mon.bmp
921654	0.88	94fbe8e0192d8fae509eed5acd14463ad37f18add7242f3b0d582af4104b26a3	Program/statwin/Room-Red.bmp
921654	0.88	94fbe8e0192d8fae509eed5acd14463ad37f18add7242f3b0d582af4104b26a3	Statwin/Room-Red.bmp
921654	0.88	806c6fe6ded0e162844764722d297d40f85c0cb94717f0170c8e9d45ada8887a	Program/statwin/Wizbg.bmp
921654	0.88	806c6fe6ded0e162844764722d297d40f85c0cb94717f0170c8e9d45ada8887a	Statwin/Wizbg.bmp
906478	0.86	c0b70f46c9a7c77849837dc2732e19de73ec2f3d49bb30f33637c0689033f857	Program/statwin/G_Khtx.avi
906478	0.86	c0b70f46c9a7c77849837dc2732e19de73ec2f3d49bb30f33637c0689033f857	Statwin/G_Khtx.avi
903230	0.86	56b89e56537ea0fecdbd82dd4436de3c860822ff132541bd0d421fa5671211b9	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus9.ogg
903230	0.86	56b89e56537ea0fecdbd82dd4436de3c860822ff132541bd0d421fa5671211b9	Mods/Sound/LocMus CircaPaleo/Sound/LocMus9.ogg
901352	0.86	f2c4bbf7d91093f3890f7e414a4fa682b09031ab8b69970a02e9dedda1319670	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus0.ogg
901352	0.86	f2c4bbf7d91093f3890f7e414a4fa682b09031ab8b69970a02e9dedda1319670	Mods/Sound/LocMus CircaPaleo/Sound/LocMus0.ogg
901311	0.86	fb56ec8a04ccef566d6380418ba51a49c4726e8a82425cb09b823d0123976497	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus5.ogg
901311	0.86	fb56ec8a04ccef566d6380418ba51a49c4726e8a82425cb09b823d0123976497	Mods/Sound/LocMus CircaPaleo/Sound/LocMus5.ogg
894158	0.85	ad14b6ec8196feab971d6328158f382f7972200707495384f18d74001ed37ab9	Program/statwin/G_Amgz.avi
894158	0.85	ad14b6ec8196feab971d6328158f382f7972200707495384f18d74001ed37ab9	Statwin/G_Amgz.avi
889280	0.85	997f5fd889e1cd95f59be5d7b2c6df76951acf897fbc492e409da55540a2cdca	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/WinBk_BigCard.bmp
889280	0.85	997f5fd889e1cd95f59be5d7b2c6df76951acf897fbc492e409da55540a2cdca	Program/DuelArt/WinBk_BigCard.bmp
886548	0.85	573ae7baf428e57c131afac812d4c27ad207073644e391ef3edd701861b35ce8	Program/statwin/Red-Hit.avi
886548	0.85	573ae7baf428e57c131afac812d4c27ad207073644e391ef3edd701861b35ce8	Statwin/Red-Hit.avi
864422	0.82	25d86c1ddbc814bd4ad26d2fe03eb30d848b273ded03e0984adf2e3625ab1e8d	Program/statwin/Blue-Hit.avi
864422	0.82	25d86c1ddbc814bd4ad26d2fe03eb30d848b273ded03e0984adf2e3625ab1e8d	Statwin/Blue-Hit.avi
861908	0.82	94596ae052d04c48e35e6cd7d750403dd3dbd7721951e69f65c11b1e9d110854	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus7.ogg
861908	0.82	94596ae052d04c48e35e6cd7d750403dd3dbd7721951e69f65c11b1e9d110854	Mods/Sound/LocMus CircaPaleo/Sound/LocMus7.ogg
861520	0.82	c1df10bfcb3f8b7dbb56552267a80d9fc5ec528265c323955fa062a910674a99	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus2.ogg
861520	0.82	c1df10bfcb3f8b7dbb56552267a80d9fc5ec528265c323955fa062a910674a99	Mods/Sound/LocMus CircaPaleo/Sound/LocMus2.ogg
841524	0.80	7cac1409666bc269ed26be02caceda4bbe179258cf4f0d9210ccc0958b6b346f	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus14.ogg
841524	0.80	7cac1409666bc269ed26be02caceda4bbe179258cf4f0d9210ccc0958b6b346f	Mods/Sound/LocMus CircaPaleo/Sound/LocMus14.ogg
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_BlackMana.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_BlackPatt.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_BlackPict.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_BlueMana.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_BluePatt.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_BluePict.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_GreenMana.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_GreenPatt.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_GreenPict.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_RedMana.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_RedPatt.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_RedPict.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_WhiteMana.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_WhitePatt.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/Terr_WhitePict.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_BlackMana.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_BlackPatt.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_BlackPict.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_BlueMana.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_BluePatt.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_BluePict.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_GreenMana.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_GreenPatt.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_GreenPict.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_RedMana.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_RedPatt.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_RedPict.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_WhiteMana.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_WhitePatt.bmp
810392	0.77	0e9d2214c919049c2b364b2a18dde0dc71e60d985f4be0ae074f999650c1fdde	Program/DuelArt/Terr_WhitePict.bmp
800056	0.76	ee1db807b108134322f590dbd4b57796bf09b68b915794b2d0b471e45eaebbbf	Mods/Art/_undo/2016_02_12_12_15_32/ShellArt/WinBk_Versus16.bmp
800056	0.76	ee1db807b108134322f590dbd4b57796bf09b68b915794b2d0b471e45eaebbbf	Program/ShellArt/WinBk_Versus16.bmp
786128	0.75	fedb4a1f4587499453f6604756cae6459145d83c6069a4278933a6c3fed97c9b	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus19.ogg
786128	0.75	fedb4a1f4587499453f6604756cae6459145d83c6069a4278933a6c3fed97c9b	Mods/Sound/LocMus CircaPaleo/Sound/LocMus19.ogg
781208	0.75	a3dde07d21b8bd6c6d057f162e131d9d075c93da5333989af2655bd91bdd2fc9	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/WinBk_StartDuel.bmp
781208	0.75	a3dde07d21b8bd6c6d057f162e131d9d075c93da5333989af2655bd91bdd2fc9	Program/DuelArt/WinBk_StartDuel.bmp
775406	0.74	ed579e4f0cbbc2186d9d5c104c381b4faead9a2ad24358ff156b3573fa0dec38	Program/statwin/G_Khtz.avi
775406	0.74	ed579e4f0cbbc2186d9d5c104c381b4faead9a2ad24358ff156b3573fa0dec38	Statwin/G_Khtz.avi
774294	0.74	bd4c2b2f2dddfdd027eb30eda8b6f3646db38967c623a677cdcb2f5f13d340c7	Program/statwin/Blak-Hit.avi
774294	0.74	bd4c2b2f2dddfdd027eb30eda8b6f3646db38967c623a677cdcb2f5f13d340c7	Statwin/Blak-Hit.avi
765764	0.73	00f64979a553e482a03470b62262a02108504624e803b79a6af5401bec2f68eb	Program/statwin/Whit-Hit.avi
765764	0.73	00f64979a553e482a03470b62262a02108504624e803b79a6af5401bec2f68eb	Statwin/Whit-Hit.avi
746435	0.71	885137658d9e5ea1260958d3d62a4fec59fa371a1e91eb41bd6afcbe18239e8c	Manalink3/Mods/Sound/LocMus CircaPaleo/Sound/LocMus18.ogg
746435	0.71	885137658d9e5ea1260958d3d62a4fec59fa371a1e91eb41bd6afcbe18239e8c	Mods/Sound/LocMus CircaPaleo/Sound/LocMus18.ogg
704300	0.67	62e016760d922ef92a16b621e38f267a6e0fa3fcaf30361faae9c5c783fbafd5	Program/statscrn.wav
704300	0.67	62e016760d922ef92a16b621e38f267a6e0fa3fcaf30361faae9c5c783fbafd5	statscrn.wav
633654	0.60	a72cb4a342a88ecd21b6cf3fc5e3a7b81beb1b990a5b18c91eb1c0b85f2f0dbd	Mods/Art/_undo/2016_02_12_12_15_32/Exp1Art/PackStartersLargeOpened.pic
633654	0.60	a72cb4a342a88ecd21b6cf3fc5e3a7b81beb1b990a5b18c91eb1c0b85f2f0dbd	Program/Exp1Art/PackStartersLargeOpened.pic
622080	0.59	0f21ebbc8ca131a870d33b31086b52e062cabc152007df4f3ac44888a1ff6ec1	Program/src/yasm.exe
622080	0.59	0f21ebbc8ca131a870d33b31086b52e062cabc152007df4f3ac44888a1ff6ec1	src/yasm.exe
614756	0.59	8ddc34f74d5da865f9f69886f785f17467a595c87f9cd81e8383594e03a18858	Duelsounds/Monstrosity.wav
614756	0.59	8ddc34f74d5da865f9f69886f785f17467a595c87f9cd81e8383594e03a18858	Program/DuelSounds/Monstrosity.wav
602971	0.58	8b6d194a2048e9a2fe99fe685da5d16faaa021bcb220da63558234515397953a	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus19.ogg
602971	0.58	8b6d194a2048e9a2fe99fe685da5d16faaa021bcb220da63558234515397953a	Mods/Sound/Default Microprose/Sound/LocMus19.ogg
602971	0.58	8b6d194a2048e9a2fe99fe685da5d16faaa021bcb220da63558234515397953a	Sound/LocMus19.ogg
593230	0.57	b7f721a3cf7bf66b99c46afd5eda6d980155c8f6b4069a8ecf8ee5473479bbd0	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus13.ogg
593230	0.57	b7f721a3cf7bf66b99c46afd5eda6d980155c8f6b4069a8ecf8ee5473479bbd0	Mods/Sound/Default Microprose/Sound/LocMus13.ogg
593230	0.57	b7f721a3cf7bf66b99c46afd5eda6d980155c8f6b4069a8ecf8ee5473479bbd0	Sound/LocMus13.ogg
588632	0.56	a2ea90c75d32307c8137672d62b6158ace3e9d9806cb221a9d5f0cb4db8816b9	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus11.ogg
588632	0.56	a2ea90c75d32307c8137672d62b6158ace3e9d9806cb221a9d5f0cb4db8816b9	Mods/Sound/Default Microprose/Sound/LocMus11.ogg
588632	0.56	a2ea90c75d32307c8137672d62b6158ace3e9d9806cb221a9d5f0cb4db8816b9	Sound/LocMus11.ogg
585597	0.56	b43f229f461dd5e4216d137471db8378c7882285d7c52c8edb1d8d100b2f3fb0	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus15.ogg
585597	0.56	b43f229f461dd5e4216d137471db8378c7882285d7c52c8edb1d8d100b2f3fb0	Mods/Sound/Default Microprose/Sound/LocMus15.ogg
585597	0.56	b43f229f461dd5e4216d137471db8378c7882285d7c52c8edb1d8d100b2f3fb0	Sound/LocMus15.ogg
555952	0.53	35b953a0433d10401500b16387b559a8fb5a68c2d8a42dcf127a6702ad3a8731	Duelsounds/LifeGain.wav
555952	0.53	35b953a0433d10401500b16387b559a8fb5a68c2d8a42dcf127a6702ad3a8731	Program/DuelSounds/LifeGain.wav
551248	0.53	5943267792989f2c6e91537f1fb8a11a7a91d2bc15fe559c50f2123304da7b59	Manalink3/Mods/Rogues/Classic Microprose Default.7z
551248	0.53	5943267792989f2c6e91537f1fb8a11a7a91d2bc15fe559c50f2123304da7b59	Mods/Rogues/Classic Microprose Default.7z
541309	0.52	31dd68f80321b8f10c2d1967ddc614cfc6d20f5816acf960986edf2bafc94e60	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus14.ogg
541309	0.52	31dd68f80321b8f10c2d1967ddc614cfc6d20f5816acf960986edf2bafc94e60	Mods/Sound/Default Microprose/Sound/LocMus14.ogg
541309	0.52	31dd68f80321b8f10c2d1967ddc614cfc6d20f5816acf960986edf2bafc94e60	Sound/LocMus14.ogg
536421	0.51	07d8187bf4094aa5030b062f6da94e1ce04ca40101b480e71b1829a9abd55873	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus1.ogg
536421	0.51	07d8187bf4094aa5030b062f6da94e1ce04ca40101b480e71b1829a9abd55873	Mods/Sound/Default Microprose/Sound/LocMus1.ogg
536421	0.51	07d8187bf4094aa5030b062f6da94e1ce04ca40101b480e71b1829a9abd55873	Sound/LocMus1.ogg
518456	0.49	1c6e39831b6e8752c77efbc44d591360ded92a8177513314efc4e2c2e6ad71bb	Manalink/Default/Fam_Dlg.bmp
518456	0.49	1c6e39831b6e8752c77efbc44d591360ded92a8177513314efc4e2c2e6ad71bb	Manalink3/Program/ManaLink/Default/Fam_Dlg.bmp
513863	0.49	e5c8d3b6f97020e07caf391184a3ac2cfa8f4a4f8670b12b9aaf742b905f057b	Cardart/bannerless/CardBk_Red.png
513863	0.49	e5c8d3b6f97020e07caf391184a3ac2cfa8f4a4f8670b12b9aaf742b905f057b	Program/CardArt/bannerless/CardBk_Red.png
513420	0.49	ebc90eefafaaac95655de33bee10bd8c0b22e018ebd483d93077d7c5b6d1f0e4	Manalink3/Mods/Rogues/Classic CirothUngol Ridiculous.7z
513420	0.49	ebc90eefafaaac95655de33bee10bd8c0b22e018ebd483d93077d7c5b6d1f0e4	Mods/Rogues/Classic CirothUngol Ridiculous.7z
511171	0.49	c9dca99276b5c3671cce897cb0598b9f45c914655d1eb80348cc8e75b4ea6d19	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus12.ogg
511171	0.49	c9dca99276b5c3671cce897cb0598b9f45c914655d1eb80348cc8e75b4ea6d19	Mods/Sound/Default Microprose/Sound/LocMus12.ogg
511171	0.49	c9dca99276b5c3671cce897cb0598b9f45c914655d1eb80348cc8e75b4ea6d19	Sound/LocMus12.ogg
497106	0.47	e907b7427a17df76013df807ead10da72afc0f3c14f8bc8f718d318498990d66	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus3.ogg
497106	0.47	e907b7427a17df76013df807ead10da72afc0f3c14f8bc8f718d318498990d66	Mods/Sound/Default Microprose/Sound/LocMus3.ogg
497106	0.47	e907b7427a17df76013df807ead10da72afc0f3c14f8bc8f718d318498990d66	Sound/LocMus3.ogg
494631	0.47	2e8168f9d14a263643e9c708c30e02fa307d481461becad392a731e23310703e	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus6.ogg
494631	0.47	2e8168f9d14a263643e9c708c30e02fa307d481461becad392a731e23310703e	Mods/Sound/Default Microprose/Sound/LocMus6.ogg
494631	0.47	2e8168f9d14a263643e9c708c30e02fa307d481461becad392a731e23310703e	Sound/LocMus6.ogg
491829	0.47	f64ad6b8ad263fc35f51bcad4c0d5808e2af546857907a6044d0f630ac1e33a7	Cardart/bannerless/CardBk_Green.png
491829	0.47	f64ad6b8ad263fc35f51bcad4c0d5808e2af546857907a6044d0f630ac1e33a7	Program/CardArt/bannerless/CardBk_Green.png
491303	0.47	ec6a0069061ca141c6bf6c0022d186a9d480426dbc4354402e055200282c83ca	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus9.ogg
491303	0.47	ec6a0069061ca141c6bf6c0022d186a9d480426dbc4354402e055200282c83ca	Mods/Sound/Default Microprose/Sound/LocMus9.ogg
491303	0.47	ec6a0069061ca141c6bf6c0022d186a9d480426dbc4354402e055200282c83ca	Sound/LocMus9.ogg
488576	0.47	f78af99396f5db203db14d9376f890579f32f21e85653a580c4ca98a20d2ca48	Duelsounds/Devour.wav
488576	0.47	f78af99396f5db203db14d9376f890579f32f21e85653a580c4ca98a20d2ca48	Program/DuelSounds/Devour.wav
481200	0.46	2eba58c565bac574acc22cdcbb3cb9d802821f9589714423b9c5d00d5fd83454	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus10.ogg
481200	0.46	2eba58c565bac574acc22cdcbb3cb9d802821f9589714423b9c5d00d5fd83454	Mods/Sound/Default Microprose/Sound/LocMus10.ogg
481200	0.46	2eba58c565bac574acc22cdcbb3cb9d802821f9589714423b9c5d00d5fd83454	Sound/LocMus10.ogg
478540	0.46	660b7809a3f2d93c828f03c02c699c20b471667ab3d5aed8da3987fed06e68a9	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus18.ogg
478540	0.46	660b7809a3f2d93c828f03c02c699c20b471667ab3d5aed8da3987fed06e68a9	Mods/Sound/Default Microprose/Sound/LocMus18.ogg
478540	0.46	660b7809a3f2d93c828f03c02c699c20b471667ab3d5aed8da3987fed06e68a9	Sound/LocMus18.ogg
477529	0.46	a9e046710588db5d61a84552a7c1ab13106ab0ab6ab3fbf6c3c6b4605a5803fa	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus8.ogg
477529	0.46	a9e046710588db5d61a84552a7c1ab13106ab0ab6ab3fbf6c3c6b4605a5803fa	Mods/Sound/Default Microprose/Sound/LocMus8.ogg
477529	0.46	a9e046710588db5d61a84552a7c1ab13106ab0ab6ab3fbf6c3c6b4605a5803fa	Sound/LocMus8.ogg
477334	0.46	f86dad15fc9967c55938f0e2ed35c628b0ec4d5ef1917a7edbe3558887d5ab76	Mods/Art/_undo/2016_02_12_12_15_32/Exp1Art/PackStartersSmall16.bmp
477334	0.46	f86dad15fc9967c55938f0e2ed35c628b0ec4d5ef1917a7edbe3558887d5ab76	Program/Exp1Art/PackStartersSmall16.bmp
469502	0.45	a19068955d9cbde10e3562411ab879509adc11cdd59a7fbc6977813b60531d73	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus4.ogg
469502	0.45	a19068955d9cbde10e3562411ab879509adc11cdd59a7fbc6977813b60531d73	Mods/Sound/Default Microprose/Sound/LocMus4.ogg
469502	0.45	a19068955d9cbde10e3562411ab879509adc11cdd59a7fbc6977813b60531d73	Sound/LocMus4.ogg
468770	0.45	d423d818a20aee331c664cf4dc7ad9794244aba994d93a1bdba94e6f1db2c04a	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus7.ogg
468770	0.45	d423d818a20aee331c664cf4dc7ad9794244aba994d93a1bdba94e6f1db2c04a	Mods/Sound/Default Microprose/Sound/LocMus7.ogg
468770	0.45	d423d818a20aee331c664cf4dc7ad9794244aba994d93a1bdba94e6f1db2c04a	Sound/LocMus7.ogg
466920	0.45	9561ec32a2e26341bf4138cbae2975f5cfc082eda9bcf1c8bcf9cb3ef8656aab	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus17.ogg
466920	0.45	9561ec32a2e26341bf4138cbae2975f5cfc082eda9bcf1c8bcf9cb3ef8656aab	Mods/Sound/Default Microprose/Sound/LocMus17.ogg
466920	0.45	9561ec32a2e26341bf4138cbae2975f5cfc082eda9bcf1c8bcf9cb3ef8656aab	Sound/LocMus17.ogg
465055	0.44	f07bede9fea6076333ea63a188c44bc5ebb2dbf1cb27bb5fed538b44d7ff41dd	Cardart/bannerless/CardBk_Gold.png
465055	0.44	f07bede9fea6076333ea63a188c44bc5ebb2dbf1cb27bb5fed538b44d7ff41dd	Program/CardArt/bannerless/CardBk_Gold.png
464462	0.44	912e34ba0f97827168d158aeff79e81a517cdee8eee171e3f2fa8bef9946e4db	Manalink3/Mods/Sound/Default Microprose/Sound/LocMus5.ogg
464462	0.44	912e34ba0f97827168d158aeff79e81a517cdee8eee171e3f2fa8bef9946e4db	Mods/Sound/Default Microprose/Sound/LocMus5.ogg
464462	0.44	912e34ba0f97827168d158aeff79e81a517cdee8eee171e3f2fa8bef9946e4db	Sound/LocMus5.ogg
460854	0.44	df6df87f8e743e2e8bf7ec66afe7babf8b1dbe897fe52f043b012817667a229b	Program/statwin/12skulls.bmp
460854	0.44	df6df87f8e743e2e8bf7ec66afe7babf8b1dbe897fe52f043b012817667a229b	Statwin/12skulls.bmp
460854	0.44	694472bf7d7a95e899e7182e006b885a2d52208d5df091011d599d7aa09389af	Program/statwin/1skulls.bmp
460854	0.44	694472bf7d7a95e899e7182e006b885a2d52208d5df091011d599d7aa09389af	Statwin/1skulls.bmp
460854	0.44	7e59650df3b582cc95bf4017c01b37193c3c61dc53c3cce8ba423d3d09f52105	Program/statwin/2skulls.bmp
460854	0.44	7e59650df3b582cc95bf4017c01b37193c3c61dc53c3cce8ba423d3d09f52105	Statwin/2skulls.bmp
460854	0.44	5f53ce2d35b86990781a388c5c324a388f9500d948c347ce92829c88df43c5ad	Program/statwin/3skulls.bmp
460854	0.44	5f53ce2d35b86990781a388c5c324a388f9500d948c347ce92829c88df43c5ad	Statwin/3skulls.bmp
460854	0.44	33ad784feefec1836d930b2c586b44e6daf3b719081041d9a72889fc0dc59b82	Program/statwin/4skulls.bmp
